firstname,lastname,birthday,gender,club_member_id,email,phone,mobile,street,street_extra,house_number,house_number_addition,zip,city,country,card_nr,inactive,notes,unsubscribe,coach_id,tags,bank_account_number,bank_account_owner,us_bank_routing_number,us_bank_account_type,us_bank_account_place
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
c,c,,c,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
d,d,,d,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
e,e,,e,,,,,,,,,,,,,,,,,,,,,,
f,f,,f,,,,,,,,,,,,,,,,,,,,,,
